구,년월일,신고수,평균기온,최저기온,최고기온,일강수량,최대순간풍속,평균풍속,경찰 인력,CCTV개수,총생활인구수평균,범죄소계,숙박업소_합계,유흥업소_합계,주택수_소계
은평구,2021-03-22,386,5.275,-0.65,11.3,0.0,8.925,1.875,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-23,537,8.325,0.175,15.625,0.0,7.949999999999999,1.8,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-24,425,10.149999999999999,5.2,16.675,0.0,6.775,1.625,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-25,527,11.0,5.475,18.575000000000003,0.0,6.45,1.225,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-26,495,11.375,4.275,20.5,0.0,4.45,0.9500000000000001,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-27,512,12.05,7.75,15.625,19.375,8.675,1.95,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-28,482,9.100000000000001,7.725,13.75,10.375,7.7,2.025,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-29,491,9.75,5.125,14.775,0.2,8.325,1.825,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-30,528,9.575,1.4,18.075,0.0,6.475,1.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-03-31,563,12.7,2.9750000000000005,22.1,0.0,4.875,0.975,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-01,567,16.85,8.95,23.4,0.0,9.05,1.825,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-02,588,17.175,12.975,22.425,0.0,7.65,1.8,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-03,582,14.35,10.425,18.975,52.7,8.375,1.35,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-04,566,11.175,6.875,15.55,0.625,9.3,2.075,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-05,507,10.549999999999999,3.2,18.425,0.0,5.75,1.175,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-06,538,12.725,6.825,19.5,0.0,8.15,1.325,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-07,575,12.375,4.975,20.375,0.0,7.45,1.2999999999999998,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-08,509,11.45,4.0,18.099999999999998,0.0,8.45,1.625,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-09,530,11.825000000000001,4.2,18.7,0.0,6.85,1.6,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-10,559,11.35,5.55,18.275,0.0,6.625,1.425,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-11,421,13.45,4.375,21.7,0.0,5.525,1.075,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-12,490,13.399999999999999,10.4,17.85,18.95,9.2,1.525,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-13,420,10.1,4.7,13.675,7.7,8.025,2.125,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-14,511,7.225,1.4249999999999998,13.45,0.0,7.8999999999999995,1.575,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-15,569,10.15,3.55,17.925,0.0,6.075,1.2000000000000002,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-16,518,10.45,5.275,14.775,0.575,8.075,1.775,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-17,461,8.05,3.225,13.925,0.25,9.625,1.45,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-18,402,8.8,3.175,15.3,0.0,7.824999999999999,1.7000000000000002,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-19,462,11.1,3.575,18.975,0.0,6.325,1.55,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-20,505,13.25,5.574999999999999,21.625,0.0,5.875,1.125,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-21,558,17.625,7.15,28.15,0.0,5.2749999999999995,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-22,623,20.05,13.7,27.225,0.0,7.075,1.45,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-23,604,18.25,14.775,22.125,0.0,8.55,1.75,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-24,725,17.175,11.9,21.875,0.0,9.45,1.525,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-25,619,16.4,9.575,23.275,0.0,8.3,1.575,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-26,639,15.45,10.775,20.025,0.0,6.5,1.6,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-27,639,14.425,9.65,19.55,1.75,6.725,1.4,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-28,580,13.425,9.625,18.05,3.0,6.375,1.4,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-29,521,13.275,8.325,19.125,4.575,7.8999999999999995,1.35,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-04-30,468,10.875,7.825,14.675,24.825,5.875,1.225,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-01,533,9.9,7.75,14.175,4.5,7.625,1.4,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-02,530,11.5,6.15,18.475,1.45,7.5,1.375,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-03,468,12.325000000000001,5.625,19.525,0.0,6.175000000000001,1.25,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-04,570,13.9,8.875,17.375,23.875,6.825,1.325,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-05,569,13.025,7.375,18.35,0.5,9.325,2.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-06,546,15.274999999999999,6.075,23.075,0.0,7.675,1.675,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-07,515,14.4,9.3,17.15,8.25,9.1,2.45,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-08,523,12.025,7.075,17.775,0.0,7.9750000000000005,2.0999999999999996,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-09,522,14.525,7.15,21.65,0.0,10.375,1.9,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-10,576,11.825000000000001,8.45,14.5,0.325,5.0,0.925,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-11,449,17.95,6.9,25.65,0.0,8.775,1.65,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-12,623,20.65,15.025,27.45,0.0,6.725,1.575,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-13,535,20.95,13.35,28.975,0.0,5.2,1.025,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-14,644,22.35,15.200000000000001,30.1,0.0,5.25,0.9,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-15,509,20.825000000000003,18.35,25.85,15.45,5.25,0.7,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-16,416,17.799999999999997,14.075,20.8,56.75,6.375,1.175,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-17,537,14.35,12.225,16.85,2.825,3.45,0.775,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-18,722,16.55,10.95,24.450000000000003,0.0,5.825,0.975,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-19,636,18.25,9.85,26.95,0.0,5.95,1.125,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-20,443,17.35,12.975,22.85,1.625,8.425,1.35,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-21,453,15.1,13.25,18.65,9.75,4.55,1.0750000000000002,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-22,711,17.525,11.95,24.175,0.25,6.05,1.175,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-23,596,18.35,11.35,24.9,0.0,4.675,0.95,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-24,508,18.325,13.375,24.7,0.0,7.3999999999999995,1.4500000000000002,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-25,535,13.975,9.6,18.55,8.125,8.25,1.8,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-26,550,16.825000000000003,8.65,23.25,0.0,7.8999999999999995,1.775,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-27,567,15.25,11.55,19.4,9.0,6.7,1.625,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-28,703,14.975,10.575,20.15,17.825,9.05,1.775,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-29,578,14.25,10.575,19.425,0.75,4.75,1.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-30,521,17.375,8.65,26.375,23.825,7.95,1.225,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-05-31,533,18.9,15.275,23.625,5.45,5.0,1.1,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-01,565,19.424999999999997,14.9,23.575,2.2,8.575,1.25,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-02,534,21.875,14.600000000000001,29.625,0.0,5.275,1.125,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-03,484,18.0,13.5,22.8,20.0,7.5,0.925,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-04,660,17.875,11.65,23.825,0.0,7.324999999999999,1.7,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-05,661,19.8,15.175,25.75,0.0,8.0,2.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-06,583,21.675,15.675,27.825000000000003,0.0,5.375,1.325,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-07,583,19.9,16.6,23.625,0.0,5.324999999999999,0.95,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-08,681,22.275,16.4,29.125,0.075,4.675000000000001,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-09,564,24.224999999999998,17.325,31.925,0.0,4.2,0.925,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-10,588,23.6,18.45,30.1,8.95,7.449999999999999,1.275,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-11,654,21.05,18.775,24.55,6.75,10.05,1.775,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-12,710,22.95,17.025,30.575,0.0,4.825,0.975,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-13,613,23.4,18.4,29.925,0.0,5.4,1.1,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-14,574,23.375,16.9,30.25,0.0,4.425,0.9500000000000001,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-15,610,21.5,19.775,24.7,6.325,5.725,1.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-16,534,23.925,18.9,28.799999999999997,0.0,9.15,2.275,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-17,630,21.3,18.4,24.675,0.0,5.425,1.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-18,749,19.650000000000002,18.525,21.775,6.75,5.375,1.2000000000000002,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-19,690,20.975,15.725,27.525,0.0,4.975,1.125,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-20,631,21.925,14.925,29.075000000000003,0.0,8.025,1.75,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-21,595,22.55,17.675,28.825000000000003,0.0,6.0,1.25,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-22,647,21.55,17.275,28.4,0.575,6.775,1.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-23,386,16.1,13.399999999999999,20.799999999999997,5.25,6.15,1.4,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-24,647,18.875,14.700000000000001,25.0,0.25,5.275,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-25,735,22.625,17.1,28.575,0.0,5.65,1.15,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-26,669,21.425,18.299999999999997,26.200000000000003,4.825,4.625,0.925,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-27,635,23.575,17.875,30.975,12.375,7.45,1.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-28,581,22.55,19.825000000000003,28.8,2.2,5.5,1.075,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-29,634,22.575,19.45,27.725,28.075,4.85,0.8500000000000001,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-06-30,628,22.8,19.549999999999997,27.825,8.875,4.925000000000001,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-01,707,24.875,19.375,31.425,0.0,4.525,0.925,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-02,641,25.425,21.4,31.4,0.0,5.625,1.025,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-03,701,22.45,19.875,25.45,52.7,10.275,2.325,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-04,458,21.375,19.925,23.075000000000003,15.375,9.75,1.7999999999999998,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-05,579,22.425,19.475,27.025,0.0,4.425,0.75,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-06,685,24.25,19.3,29.9,0.0,4.475,0.825,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-07,635,25.3,21.125,29.275,3.875,4.15,0.7,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-08,574,24.975,22.299999999999997,30.45,3.075,5.75,0.9,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-09,646,24.65,21.125,29.125,0.0,5.4750000000000005,1.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-10,711,24.775,21.475,29.325,5.125,6.625,1.325,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-11,565,24.85,22.875,27.475,1.075,5.075,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-12,559,26.7,22.55,32.55,0.0,3.65,0.8,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-13,625,27.4,23.975,31.35,0.0,4.925,0.875,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-14,488,28.225,23.725,33.5,0.0,6.025,1.25,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-15,451,27.475,23.375,34.4,3.375,5.85,1.125,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-16,615,27.375,21.925,35.224999999999994,1.95,8.275,1.15,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-17,707,26.875,22.425,32.675,1.5,7.125,1.225,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-18,555,27.625,23.225,33.574999999999996,1.825,5.8999999999999995,1.125,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-19,531,25.1,22.35,30.85,35.125,5.775,0.9,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-20,483,26.6,21.8,32.3,0.0,3.825,0.7250000000000001,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-21,449,28.75,23.200000000000003,35.825,0.0,5.525,1.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-22,584,29.125,23.85,36.2,0.0,4.875,1.15,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-23,546,28.925,23.675,35.724999999999994,0.0,4.675000000000001,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-24,597,29.45,24.1,36.35,0.0,5.625,1.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-25,568,29.700000000000003,24.25,35.725,0.0,5.9,1.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-26,538,29.4,24.65,35.375,0.0,6.4750000000000005,1.3,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-27,498,29.4,24.925,35.875,0.075,5.0,1.1,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-28,559,28.4,24.525,34.6,0.875,4.6,1.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-29,561,28.05,24.424999999999997,33.4,0.0,4.85,1.025,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-30,674,28.825,23.15,35.225,0.0,6.175000000000001,1.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-07-31,592,28.5,24.75,33.475,3.5,5.15,1.3,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-01,549,26.0,23.825,28.4,12.45,5.95,0.8,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-02,616,25.5,23.25,29.4,1.45,4.225,0.875,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-03,563,26.75,22.325,32.1,0.125,6.175,1.025,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-04,480,27.65,23.675,33.275,0.0,5.3999999999999995,1.175,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-05,514,28.0,23.099999999999998,33.775,0.0,4.949999999999999,1.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-06,641,26.575,23.675,32.525,0.0,7.5,1.075,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-07,656,26.5,20.85,32.5,0.0,5.1,1.15,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-08,497,25.25,22.1,31.85,4.325,7.35,1.05,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-09,518,27.3,21.225,33.875,0.0,6.324999999999999,1.475,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-10,546,26.15,22.275,31.675,1.5,6.825,1.45,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-11,513,25.775,21.675,31.65,0.375,4.5,0.975,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-12,467,24.875,20.25,31.475,4.5,7.55,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-13,554,24.975,20.525,29.875,0.0,5.275,0.9,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-14,549,25.25,21.925,30.775,0.0,7.325,1.725,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-15,668,26.15,20.05,32.0,0.0,5.425,1.475,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-16,557,26.175,21.425,31.95,6.0,5.75,1.375,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-17,609,24.625,20.575,31.7,11.25,7.175,1.375,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-18,644,23.425,18.6,30.225,5.95,7.325,1.5,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-19,607,25.200000000000003,19.725,30.55,0.0,6.525,1.45,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-20,688,25.174999999999997,21.125,30.425,0.125,7.699999999999999,1.275,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-21,735,23.7,20.650000000000002,26.175,58.375,10.15,2.2,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-22,642,23.45,20.45,27.175,2.325,5.925,1.15,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-23,593,22.0,19.6,24.8,6.5,8.2,1.475,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-24,627,23.674999999999997,20.775,26.9,12.25,9.225,2.0500000000000003,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-25,623,24.25,22.0,27.775,0.375,5.275,1.1,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-26,657,24.875,21.3,28.55,0.0,6.575,1.45,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-27,735,21.075,18.625,24.2,1.375,5.125,0.725,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-28,790,22.85,18.4,28.275,0.0,4.9,0.85,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-29,608,22.5,19.975,27.025,1.5,3.875,0.75,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-30,807,22.900000000000002,19.8,28.1,0.0,3.45,0.675,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-08-31,521,19.85,18.025,23.049999999999997,69.125,9.525,1.3,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-01,608,21.125,18.375,23.7,1.0,6.925,1.475,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-02,619,22.6,19.875,27.225,0.075,5.5,1.0750000000000002,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-03,717,23.15,19.15,29.25,0.0,5.6,1.3,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-04,790,22.6,16.825,28.725,0.0,6.55,1.5,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-05,772,22.725,18.275,27.05,0.0,8.875,2.1,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-06,578,22.049999999999997,17.474999999999998,26.225,10.75,10.075,1.9749999999999999,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-07,517,20.05,17.799999999999997,22.85,25.75,10.0,2.2249999999999996,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-08,635,21.525,17.75,27.8,1.95,5.275,0.9750000000000001,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-09,732,21.95,17.075000000000003,29.0,0.0,3.6,0.8,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-10,677,22.275,17.925,28.525,0.0,4.975,0.925,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-11,806,22.425,17.65,29.075,0.0,5.525,1.1,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-12,693,22.35,17.375,29.75,0.0,5.075,1.025,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-13,634,23.875,18.075,30.325,0.0,5.75,1.4,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-14,652,23.475,17.925,29.5,0.0,7.324999999999999,1.3,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-15,742,23.2,18.675,28.6,0.0,9.75,2.4,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-16,514,21.6,15.9,26.9,0.0,6.825,1.35,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-17,874,22.525,18.1,28.15,0.0,8.2,1.725,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-18,852,22.225,16.6,29.525,0.0,4.5,0.925,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-19,704,22.15,18.275,27.75,0.0,4.925000000000001,0.9500000000000001,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-20,577,23.425,17.15,27.75,0.0,7.975,1.8,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-21,436,21.525,16.7,26.025,60.5,10.275,2.1,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-22,578,19.725,15.4,24.775,6.45,7.625,1.4,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-23,657,19.525,14.875,25.775,0.0,7.15,1.4500000000000002,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
은평구,2021-09-24,617,20.575000000000003,14.675,27.0,0.0,4.7,1.0,0.356203,0.503959,0.339297,0.280067,0.087379,0.346154,0.664989
